X_validation,Original_Y,Predicted_y
3.057072833030000103e-01,5.462000000000000188e-02,5.481558665633201599e-02
9.914819445779999851e-01,4.457200000000000051e-01,4.475434720516204834e-01
8.873647789799998797e-01,3.050400000000000333e-01,3.051159083843231201e-01
4.401308552800000662e-01,9.110000000000000042e-02,9.102489054203033447e-02
9.750339014399999060e-01,4.072500000000000009e-01,4.062640666961669922e-01
2.744682329729999926e-01,4.721999999999999809e-02,4.730297997593879700e-02
9.379623151350000576e-01,3.544300000000000228e-01,3.545489311218261719e-01
9.058650645499999321e-01,3.213699999999999890e-01,3.216293752193450928e-01
8.706253940799999480e-01,2.914800000000000169e-01,2.913899421691894531e-01
8.409619597899999910e-01,2.696500000000000008e-01,2.693912684917449951e-01
3.829327338189999486e-01,7.462000000000000577e-02,7.473727315664291382e-02
3.034819647449999991e-01,5.407999999999999613e-02,5.427074804902076721e-02
4.922372307660000113e-01,1.074700000000000100e-01,1.072869002819061279e-01
8.733643066150000855e-01,2.936300000000000021e-01,2.935645580291748047e-01
9.673821042499999301e-01,3.940800000000000414e-01,3.930689990520477295e-01
7.353407594939999070e-01,2.068099999999999938e-01,2.068499177694320679e-01
9.682450799220000404e-01,3.954799999999999982e-01,3.944496512413024902e-01
8.964245956769999468e-01,3.128400000000000070e-01,3.130117654800415039e-01
8.975000289710000079e-01,3.137900000000000134e-01,3.139727413654327393e-01
7.082415304620001129e-01,1.932599999999999874e-01,1.933686584234237671e-01
9.886413220349999920e-01,4.373399999999999510e-01,4.384392797946929932e-01
2.389812213850000255e-01,3.928000000000000241e-02,3.913417831063270569e-02
3.648031111590000486e-01,6.969999999999999807e-02,6.986881047487258911e-02
5.869299456450000063e-01,1.410299999999999887e-01,1.409631669521331787e-01
7.369667226440000940e-01,2.076500000000000012e-01,2.076843380928039551e-01
8.374908224479999941e-01,2.672499999999999876e-01,2.669835388660430908e-01
8.565989953739998330e-02,1.074000000000000128e-02,1.195616275072097778e-02
7.011994307340000399e-01,1.898700000000000110e-01,1.899886280298233032e-01
7.183940987289999525e-01,1.982399999999999995e-01,1.983284354209899902e-01
6.356475708400000091e-01,1.605599999999999805e-01,1.606260836124420166e-01
8.652078909389999684e-01,2.872999999999999998e-01,2.871654927730560303e-01
8.861375972830000114e-01,3.040100000000000025e-01,3.040728271007537842e-01
8.119589472609999303e-01,2.504300000000000415e-01,2.501716911792755127e-01
8.599753620960000067e-01,2.833499999999999908e-01,2.831780314445495605e-01
6.809731517510000387e-01,1.804099999999999870e-01,1.805386394262313843e-01
8.975338914799998458e-01,3.138199999999999878e-01,3.140030503273010254e-01
6.998369057059999898e-01,1.892199999999999993e-01,1.893401592969894409e-01
4.912897777860000259e-01,1.071599999999999914e-01,1.069777682423591614e-01
8.671140649819999435e-01,2.887600000000000167e-01,2.886404991149902344e-01
8.636695022939999689e-01,2.861299999999999955e-01,2.859839498996734619e-01
9.025781106630000883e-01,3.183500000000000218e-01,3.185814619064331055e-01
7.507264087520000295e-01,2.148899999999999977e-01,2.148722559213638306e-01
5.396776937089999837e-01,1.236200000000000077e-01,1.234496906399726868e-01
8.400981405840000082e-01,2.690500000000000114e-01,2.687891125679016113e-01
9.316244812970000400e-01,3.472899999999999876e-01,3.475276529788970947e-01
7.747372031239999624e-01,2.281300000000000272e-01,2.280077189207077026e-01
7.609701165870000894e-01,2.204399999999999971e-01,2.203788906335830688e-01
9.919776352330000879e-01,4.473199999999999954e-01,4.492516219615936279e-01
9.047291064360000190e-01,3.203199999999999936e-01,3.205702304840087891e-01
8.824247550120000172e-01,3.009300000000000308e-01,3.009538054466247559e-01
1.840558526099999870e-01,2.796000000000000221e-02,2.747052535414695740e-02
9.901163818629999946e-01,4.415399999999999880e-01,4.430266320705413818e-01
9.919042342489999831e-01,4.470800000000000329e-01,4.489963650703430176e-01
4.689638935379999984e-01,9.998999999999999555e-02,9.984098374843597412e-02
7.846283361040000681e-01,2.338300000000000101e-01,2.336645573377609253e-01
2.984239937729999959e-01,5.286000000000000421e-02,5.303793027997016907e-02
9.843984670440000251e-01,4.265999999999999792e-01,4.266927242279052734e-01
1.257666478510000019e-01,1.726000000000000104e-02,1.719238050282001495e-02
9.970488851340000291e-01,4.680300000000000016e-01,4.691585898399353027e-01
8.864480532849999816e-01,3.042699999999999849e-01,3.043361008167266846e-01
9.564013946280000011e-01,3.776999999999999802e-01,3.771332204341888428e-01
5.307103585160000137e-01,1.204700000000000076e-01,1.202890202403068542e-01
3.417668018569999799e-01,6.364999999999999825e-02,6.386070698499679565e-02
7.736629917989999994e-01,2.275199999999999723e-01,2.274024784564971924e-01
6.581620896329999360e-01,1.701999999999999902e-01,1.703096032142639160e-01
9.904756666549999755e-01,4.426100000000000589e-01,4.441890120506286621e-01
9.800592320880000541e-01,4.170600000000000418e-01,4.164608716964721680e-01
9.719535883779999441e-01,4.017300000000000315e-01,4.006725847721099854e-01
7.776973911280000706e-01,2.298199999999999688e-01,2.296846061944961548e-01
9.837823141680001049e-01,4.251699999999999924e-01,4.251420199871063232e-01
9.258959348430000347e-01,3.411300000000000443e-01,3.414269089698791504e-01
9.951394651339999786e-01,4.589799999999999991e-01,4.611055850982666016e-01
3.034406778229999935e-01,5.407000000000000695e-02,5.426065623760223389e-02
6.239226208189999623e-01,1.557000000000000051e-01,1.557367444038391113e-01
8.900438738349999435e-01,3.073099999999999721e-01,3.074145615100860596e-01
5.927647959449999782e-01,1.432799999999999907e-01,1.432294547557830811e-01
9.584787321919999714e-01,3.806199999999999584e-01,3.799561560153961182e-01
8.858386472260000311e-01,3.037599999999999745e-01,3.038196563720703125e-01
4.147041495750000140e-01,8.358999999999999764e-02,8.359903097152709961e-02
8.492604977840000346e-01,2.755099999999999771e-01,2.752796113491058350e-01
6.610110403519999789e-01,1.714499999999999913e-01,1.715635210275650024e-01
9.307476580619999940e-01,3.463300000000000267e-01,3.465795218944549561e-01
5.409478867809999203e-01,1.240699999999999997e-01,1.239014789462089539e-01
7.473289461579999404e-01,2.130800000000000194e-01,2.130759358406066895e-01
1.113329886749999942e-01,1.483000000000000117e-02,1.511687133461236954e-02
9.999850005360000349e-01,4.977199999999999958e-01,4.830611944198608398e-01
8.117216124150000711e-01,2.502800000000000025e-01,2.500222325325012207e-01
2.929642541749999732e-02,2.980000000000000010e-03,7.322032470256090164e-03
9.853517918119999441e-01,4.288699999999999735e-01,4.291638433933258057e-01
9.789522808959999489e-01,4.148000000000000020e-01,4.140812158584594727e-01
8.480021935720000181e-01,2.746099999999999652e-01,2.743743658065795898e-01
8.792892636849999333e-01,2.983699999999999686e-01,2.983617484569549561e-01
9.316062739990000896e-01,3.472699999999999676e-01,3.475079238414764404e-01
9.995802977779999487e-01,4.879399999999999848e-01,4.810275137424468994e-01
9.248282739640000250e-01,3.400099999999999789e-01,3.403135538101196289e-01
6.689934641650000513e-01,1.749900000000000067e-01,1.751122772693634033e-01
7.748075366380000606e-01,2.281699999999999839e-01,2.280473858118057251e-01
3.010826454059999935e-01,5.349999999999999895e-02,5.368498712778091431e-02
8.574054996479999469e-01,2.814400000000000235e-01,2.812517583370208740e-01
9.628494982459999685e-01,3.870199999999999751e-01,3.861622810363769531e-01
5.842126219450000102e-01,1.399900000000000033e-01,1.399157196283340454e-01
9.975468283460000585e-01,4.708499999999999908e-01,4.713811874389648438e-01
9.866402008429999704e-01,4.320600000000000551e-01,4.326514601707458496e-01
2.392117860759999937e-01,3.933000000000000385e-02,3.918588533997535706e-02
3.743383100729999469e-01,7.227000000000000091e-02,7.241322845220565796e-02
9.914031427700000787e-01,4.454699999999999771e-01,4.472752511501312256e-01
3.757360087569999729e-01,7.265000000000000624e-02,7.278918474912643433e-02
9.911997467449999988e-01,4.448300000000000032e-01,4.465875327587127686e-01
3.065294037819999984e-01,5.482000000000000761e-02,5.501726269721984863e-02
9.993601795150000022e-01,4.851100000000000412e-01,4.799374639987945557e-01
9.905751988380000483e-01,4.429100000000000259e-01,4.445142447948455811e-01
4.913815300559999932e-01,1.071900000000000075e-01,1.070076972246170044e-01
5.093745045140000149e-01,1.131599999999999967e-01,1.129687577486038208e-01
6.989543925329999574e-01,1.887999999999999956e-01,1.889210939407348633e-01
6.018248047779999332e-01,1.468200000000000061e-01,1.467952430248260498e-01
5.585067922370000604e-01,1.303900000000000059e-01,1.302527636289596558e-01
6.255299645649999851e-01,1.563599999999999990e-01,1.564009487628936768e-01
7.156845996410000632e-01,1.968999999999999917e-01,1.969945132732391357e-01
9.998716283619999423e-01,4.933299999999999907e-01,4.824876785278320312e-01
9.915666405920000592e-01,4.459899999999999420e-01,4.478326737880706787e-01
8.719925084550000927e-01,2.925499999999999767e-01,2.924721240997314453e-01
5.290445910080000536e-01,1.198900000000000104e-01,1.197074502706527710e-01
9.911132214079999558e-01,4.445600000000000107e-01,4.462970495223999023e-01
9.971496178969999624e-01,4.685799999999999965e-01,4.696039259433746338e-01
9.806441899660000017e-01,4.182800000000000407e-01,4.177531898021697998e-01
9.511163912970000966e-01,3.705800000000000205e-01,3.702535331249237061e-01
9.977512044930000323e-01,4.720899999999999541e-01,4.723088741302490234e-01
2.637945694220000248e-01,4.478000000000000036e-02,4.480345919728279114e-02
8.735415379129999325e-01,2.937699999999999756e-01,2.937061488628387451e-01
9.244354180339999782e-01,3.396000000000000130e-01,3.399056494235992432e-01
6.605790248210000604e-01,1.712599999999999956e-01,1.713729500770568848e-01
9.656843389970000135e-01,3.913800000000000057e-01,3.904175460338592529e-01
7.563696907979999828e-01,2.179300000000000126e-01,2.178887724876403809e-01
6.745773221649999929e-01,1.774999999999999911e-01,1.776262670755386353e-01
8.992752577760000365e-01,3.153699999999999837e-01,3.155703544616699219e-01
9.494045288429999729e-01,3.683599999999999652e-01,3.681058585643768311e-01
5.254617015370000033e-02,5.950000000000000427e-03,8.877813816070556641e-03
9.992332448630000252e-01,4.837000000000000188e-01,4.793139696121215820e-01
6.347639012579999740e-01,1.601899999999999991e-01,1.602539867162704468e-01
6.874587566350000012e-01,1.834000000000000075e-01,1.835283488035202026e-01
8.049572841320000727e-01,2.460499999999999909e-01,2.458096444606781006e-01
4.179240118380000285e-02,4.529999999999999305e-03,8.101765997707843781e-03
6.472130514970000359e-01,1.654599999999999960e-01,1.655509471893310547e-01
7.123666242919999281e-01,1.952699999999999991e-01,1.953713297843933105e-01
7.712392767489999468e-01,2.261499999999999899e-01,2.260432988405227661e-01
7.700839310199999455e-01,2.255000000000000060e-01,2.253984659910202026e-01
5.927131938640000097e-01,1.432599999999999985e-01,1.432093083858489990e-01
4.197278849059999928e-01,8.505000000000000060e-02,8.504163473844528198e-02
9.860418244740000171e-01,4.305600000000000538e-01,4.310098588466644287e-01
9.966086447619999511e-01,4.657300000000000328e-01,4.672367572784423828e-01
9.997239994540000341e-01,4.902199999999999891e-01,4.817447662353515625e-01
3.920565516939999995e-01,7.714999999999999636e-02,7.723749428987503052e-02
6.567430941730000304e-01,1.695800000000000085e-01,1.696874648332595825e-01
9.947054769130000418e-01,4.571899999999999853e-01,4.593740403652191162e-01
5.155806255270000138e-01,1.152599999999999875e-01,1.150694638490676880e-01
5.409196895049999121e-01,1.240599999999999897e-01,1.238914355635643005e-01
9.801364509270000802e-01,4.172199999999999798e-01,4.166300892829895020e-01
9.850485287050000371e-01,4.281399999999999650e-01,4.283680021762847900e-01
9.952009539309999431e-01,4.592399999999999816e-01,4.613536000251770020e-01
9.068651079539998827e-01,3.222999999999999754e-01,3.225671947002410889e-01
4.719998090919999556e-01,1.009499999999999981e-01,1.007950976490974426e-01
9.573683027490000885e-01,3.790499999999999980e-01,3.784379363059997559e-01
9.274917217489999643e-01,3.428199999999999581e-01,3.431045413017272949e-01
1.718741012339999874e-01,2.561000000000000082e-02,2.510518953204154968e-02
5.453304629340000043e-01,1.256299999999999917e-01,1.254681944847106934e-01
9.041093847969999819e-01,3.197499999999999787e-01,3.199948966503143311e-01
7.636940982680000545e-01,2.219399999999999984e-01,2.218668907880783081e-01
2.225972043230000086e-01,3.577999999999999931e-02,3.551147505640983582e-02
9.620691190639999446e-01,3.858500000000000263e-01,3.850247561931610107e-01
7.890021748379999478e-01,2.363999999999999990e-01,2.362164109945297241e-01
9.583943913179999718e-01,3.805000000000000049e-01,3.798400163650512695e-01
5.804287591600000296e-01,1.385500000000000065e-01,1.384655386209487915e-01
1.704019051960000142e-01,2.533000000000000182e-02,2.482613176107406616e-02
9.378584609980000764e-01,3.543100000000000138e-01,3.544314503669738770e-01
9.997379304069999861e-01,4.904699999999999616e-01,4.818150401115417480e-01
8.914343715889999631e-01,3.084999999999999964e-01,3.086193799972534180e-01
9.487409999549999418e-01,3.675100000000000033e-01,3.672828674316406250e-01
3.935227981570000311e-01,7.756000000000000394e-02,7.764256745576858521e-02
7.116714616689999717e-01,1.949299999999999922e-01,1.950326114892959595e-01
9.526625763649999579e-01,3.726200000000000068e-01,3.722253739833831787e-01
3.514654823680000151e-01,6.617000000000000659e-02,6.636704504489898682e-02
6.439344909740000178e-01,1.640599999999999836e-01,1.641444116830825806e-01
9.047725148059999611e-01,3.203599999999999781e-01,3.206105232238769531e-01
2.909249690549999823e-01,5.106999999999999734e-02,5.122423544526100159e-02
9.835289657460000168e-01,4.245899999999999674e-01,4.245146512985229492e-01
5.063372904990000034e-01,1.121400000000000036e-01,1.119491383433341980e-01
6.434409320070000327e-01,1.638499999999999956e-01,1.639333665370941162e-01
2.163836706179999847e-01,3.448000000000000370e-02,3.416610881686210632e-02
9.554742912170000047e-01,3.764199999999999768e-01,3.758966028690338135e-01
9.925909079410000224e-01,4.493699999999999917e-01,4.514186978340148926e-01
5.508747094010000289e-01,1.276200000000000112e-01,1.274677664041519165e-01
7.341950049619999641e-01,2.062199999999999867e-01,2.062637507915496826e-01
9.567823285179999360e-01,3.782300000000000106e-01,3.776454329490661621e-01
2.460393091140000155e-01,4.082000000000000212e-02,4.072563350200653076e-02
4.414237853660000210e-01,9.149000000000000188e-02,9.141095727682113647e-02
9.305734241509999727e-01,3.461400000000000032e-01,3.463917374610900879e-01
8.579037807339999488e-02,1.075999999999999873e-02,1.197049021720886230e-02
5.653381427420000049e-01,1.328999999999999904e-01,1.327778249979019165e-01
4.632636203000000119e-01,9.819999999999999563e-02,9.806304425001144409e-02
9.214495895940000292e-01,3.365199999999999858e-01,3.368365466594696045e-01
9.931824896559999782e-01,4.514299999999999979e-01,4.535667300224304199e-01
1.115145577349999917e-01,1.485999999999999995e-02,1.514167524874210358e-02
9.998626222180000411e-01,4.930999999999999828e-01,4.824420511722564697e-01
9.128285231870000294e-01,3.279599999999999738e-01,3.282638788223266602e-01
6.568576751260000179e-01,1.696300000000000030e-01,1.697376221418380737e-01
9.580802308910001119e-02,1.232000000000000109e-02,1.312314160168170929e-02
9.512385902109999902e-01,3.707400000000000140e-01,3.704082071781158447e-01
6.687249355059999845e-01,1.748699999999999977e-01,1.749920696020126343e-01
4.247801045709999612e-01,8.652999999999999581e-02,8.650439232587814331e-02
5.242225739720000055e-01,1.182200000000000056e-01,1.180335953831672668e-01
6.303957777990000233e-01,1.583700000000000108e-01,1.584233641624450684e-01
3.128227092720000102e-01,5.636000000000000038e-02,5.656785145401954651e-02
6.224572512529999990e-01,1.550999999999999879e-01,1.551328599452972412e-01
9.303989601240000296e-01,3.459499999999999797e-01,3.462038636207580566e-01
